id_usuario_x_identificador;fecha_alta;id_identificador;id_usuario;id_usuario_alta
2511279;2025-06-04 16:26:50,000;1225342;39930;39932
2511280;2025-06-04 16:26:50,000;1225343;39930;39932
2511281;2025-06-04 16:26:50,000;1225344;39930;39932
2511282;2025-06-04 16:26:50,000;1225345;39930;39932
2511283;2025-06-04 16:26:50,000;1225346;39930;39932
2511284;2025-06-04 16:26:50,000;1225347;39930;39932
2511285;2025-06-04 16:26:50,000;1225348;39930;39932
2511286;2025-06-04 16:26:50,000;1225349;39930;39932
2511287;2025-06-04 16:26:50,000;1225350;39930;39932
2511288;2025-06-04 16:26:50,000;1225351;39930;39932
2511289;2025-06-04 16:26:50,000;1225352;39930;39932
2511290;2025-06-04 16:26:50,000;1225353;39930;39932
2511291;2025-06-04 16:26:50,000;1225354;39930;39932
2511292;2025-06-04 16:26:50,000;1225355;39930;39932
2511293;2025-06-04 16:26:50,000;1225356;39930;39932
2511294;2025-06-04 16:26:50,000;1225357;39930;39932
2511295;2025-06-04 16:26:50,000;1225358;39930;39932
2511296;2025-06-04 16:26:50,000;1225359;39930;39932
2511297;2025-06-04 16:26:50,000;1225360;39930;39932
2511298;2025-06-04 16:26:50,000;1225361;39930;39932
2511299;2025-06-04 16:26:50,000;1225362;39930;39932
2511300;2025-06-04 16:26:50,000;1225363;39930;39932
2511301;2025-06-04 16:26:50,000;1225364;39930;39932
2511302;2025-06-04 16:26:50,000;1225365;39930;39932
2511303;2025-06-04 16:26:50,000;1225366;39930;39932
2511304;2025-06-04 16:26:50,000;1225367;39930;39932
2511305;2025-06-04 16:26:50,000;1225368;39930;39932
2511306;2025-06-04 16:26:50,000;1225369;39930;39932
2511307;2025-06-04 16:26:50,000;1225370;39930;39932
2511308;2025-06-04 16:26:50,000;1225371;39930;39932
2511309;2025-06-04 16:26:50,000;1225372;39930;39932
2511310;2025-06-04 16:26:50,000;1225373;39930;39932
2511311;2025-06-04 16:26:50,000;1225374;39930;39932
2511312;2025-06-04 16:26:50,000;1225375;39930;39932
2511313;2025-06-04 16:26:50,000;1225376;39930;39932
2511314;2025-06-04 16:26:50,000;1225377;39930;39932
2511315;2025-06-04 16:26:50,000;1225378;39930;39932
2511316;2025-06-04 16:26:50,000;1225379;39930;39932
2511317;2025-06-04 16:26:50,000;1225380;39930;39932
2511318;2025-06-04 16:26:50,000;1225381;39930;39932
2511319;2025-06-04 16:26:50,000;1225382;39930;39932
2511320;2025-06-04 16:26:50,000;1225383;39930;39932
2511321;2025-06-04 16:26:50,000;1225384;39930;39932
2511322;2025-06-04 16:26:50,000;1225385;39930;39932
2511323;2025-06-04 16:26:50,000;1225386;39930;39932
2511324;2025-06-04 16:26:50,000;1225387;39930;39932
2511325;2025-06-04 16:26:50,000;1225388;39930;39932
2511326;2025-06-04 16:26:50,000;1225389;39930;39932
2511327;2025-06-04 16:26:50,000;1225390;39930;39932
2511328;2025-06-04 16:26:50,000;1225391;39930;39932
2511329;2025-06-04 16:26:50,000;1225392;39930;39932
2511330;2025-06-04 16:26:50,000;1225393;39930;39932
2511331;2025-06-04 16:26:50,000;1225394;39930;39932
2511332;2025-06-04 16:26:50,000;1225395;39930;39932
2511333;2025-06-04 16:26:50,000;1225396;39930;39932
2511334;2025-06-04 16:26:50,000;1225397;39930;39932
2511335;2025-06-04 16:26:50,000;1225398;39930;39932
2511336;2025-06-04 16:26:50,000;1225399;39930;39932
2511337;2025-06-04 16:26:50,000;1225400;39930;39932
2511338;2025-06-04 16:26:50,000;1225401;39930;39932
2511339;2025-06-04 16:26:50,000;1225402;39930;39932
2511340;2025-06-04 16:26:50,000;1225403;39930;39932
2511341;2025-06-04 16:26:50,000;1225404;39930;39932
2511342;2025-06-04 16:26:50,000;1225405;39930;39932
2511343;2025-06-04 16:26:50,000;1225406;39930;39932
2511344;2025-06-04 16:26:50,000;1225407;39930;39932
2511345;2025-06-04 16:26:50,000;1225408;39930;39932
2511346;2025-06-04 16:26:50,000;1225409;39930;39932
2511347;2025-06-04 16:26:50,000;1225410;39930;39932
2511348;2025-06-04 16:26:50,000;1225411;39930;39932
2511349;2025-06-04 16:26:50,000;1225412;39930;39932
2511350;2025-06-04 16:26:50,000;1225413;39930;39932
2511351;2025-06-04 16:26:50,000;1225414;39930;39932
2511352;2025-06-04 16:26:50,000;1225415;39930;39932
2511353;2025-06-04 16:26:50,000;1225416;39930;39932
2511354;2025-06-04 16:26:50,000;1225417;39930;39932
2511355;2025-06-04 16:26:50,000;1225418;39930;39932
2511356;2025-06-04 16:26:50,000;1225419;39930;39932
2511357;2025-06-04 16:26:50,000;1225420;39930;39932
2511358;2025-06-04 16:26:50,000;1225421;39930;39932
2511359;2025-06-04 16:26:50,000;1225422;39930;39932
2511360;2025-06-04 16:26:50,000;1225423;39930;39932
2511361;2025-06-04 16:26:50,000;1225424;39930;39932
2511362;2025-06-04 16:26:50,000;1225425;39930;39932
2511363;2025-06-04 16:26:50,000;1225426;39930;39932
2511364;2025-06-04 16:26:50,000;1225427;39930;39932
2511365;2025-06-04 16:26:50,000;1225428;39930;39932
2511366;2025-06-04 16:26:50,000;1225429;39930;39932
2511367;2025-06-04 16:26:50,000;1225430;39930;39932
2511368;2025-06-04 16:26:50,000;1225431;39930;39932
2511369;2025-06-04 16:26:50,000;1225432;39930;39932
2511370;2025-06-04 16:26:50,000;1225433;39930;39932
2511371;2025-06-04 16:26:50,000;1225434;39930;39932
2511372;2025-06-04 16:26:50,000;1225435;39930;39932
2511373;2025-06-04 16:26:50,000;1225436;39930;39932
2511374;2025-06-04 16:26:50,000;1225437;39930;39932
2511375;2025-06-04 16:26:50,000;1225438;39930;39932
2511376;2025-06-04 16:26:50,000;1225439;39930;39932
2511377;2025-06-04 16:26:50,000;1225440;39930;39932
2511378;2025-06-04 16:26:50,000;1225441;39930;39932
2511379;2025-06-04 16:26:50,000;1225442;39930;39932
2511380;2025-06-04 16:26:50,000;1225443;39930;39932
2511381;2025-06-04 16:26:50,000;1225444;39930;39932
2511382;2025-06-04 16:26:50,000;1225445;39930;39932
2511383;2025-06-04 16:26:50,000;1225446;39930;39932
2511384;2025-06-04 16:26:50,000;1225447;39930;39932
2511385;2025-06-04 16:26:50,000;1225448;39930;39932
2511386;2025-06-04 16:26:50,000;1225449;39930;39932
2511387;2025-06-04 16:26:50,000;1225450;39930;39932
2511388;2025-06-04 16:26:50,000;1225451;39930;39932
2511389;2025-06-04 16:26:50,000;1225452;39930;39932
2511390;2025-06-04 16:26:50,000;1225453;39930;39932
2511391;2025-06-04 16:26:50,000;1225454;39930;39932
2511392;2025-06-04 16:26:50,000;1225455;39930;39932
2511393;2025-06-04 16:26:50,000;1225456;39930;39932
2511394;2025-06-04 16:26:50,000;1225457;39930;39932
2511395;2025-06-04 16:26:50,000;1225458;39930;39932
2511396;2025-06-04 16:26:50,000;1225459;39930;39932
2511397;2025-06-04 16:26:50,000;1225460;39930;39932
2511398;2025-06-04 16:26:50,000;1225461;39930;39932
2511399;2025-06-04 16:26:50,000;1225462;39930;39932
2511400;2025-06-04 16:26:50,000;1225463;39930;39932
2511401;2025-06-04 16:26:50,000;1225464;39930;39932
2511402;2025-06-04 16:26:50,000;1225465;39930;39932
2511403;2025-06-04 16:26:50,000;1225466;39930;39932
2511404;2025-06-04 16:26:50,000;1225467;39930;39932
2511405;2025-06-04 16:26:50,000;1225468;39930;39932
2511406;2025-06-04 16:26:50,000;1225469;39930;39932
2511407;2025-06-04 16:26:50,000;1225470;39930;39932
2511408;2025-06-04 16:26:50,000;1225471;39930;39932
2511409;2025-06-04 16:26:50,000;1225472;39930;39932
2511410;2025-06-04 16:26:50,000;1225473;39930;39932
2511411;2025-06-04 16:26:50,000;1225474;39930;39932
2511412;2025-06-04 16:26:50,000;1225475;39930;39932
2511413;2025-06-04 16:26:50,000;1225476;39930;39932
2511414;2025-06-04 16:26:50,000;1225477;39930;39932
2511415;2025-06-04 16:26:50,000;1225478;39930;39932
2511416;2025-06-04 16:26:50,000;1225479;39930;39932
2511417;2025-06-04 16:26:50,000;1225480;39930;39932
2511418;2025-06-04 16:26:50,000;1225481;39930;39932
2511419;2025-06-04 16:26:50,000;1225482;39930;39932
2511420;2025-06-04 16:26:50,000;1225483;39930;39932
2511421;2025-06-04 16:26:50,000;1225484;39930;39932
2511422;2025-06-04 16:26:50,000;1225485;39930;39932
2511423;2025-06-04 16:26:50,000;1225486;39930;39932
2511424;2025-06-04 16:26:50,000;1225487;39930;39932
2511425;2025-06-04 16:26:50,000;1225488;39930;39932
2511426;2025-06-04 16:26:50,000;1225489;39930;39932
2511427;2025-06-04 16:26:50,000;1225490;39930;39932
2511428;2025-06-04 16:26:50,000;1225491;39930;39932
2511429;2025-06-04 16:26:50,000;1225492;39930;39932
2511430;2025-06-04 16:26:50,000;1225493;39930;39932
2511431;2025-06-04 16:26:50,000;1225494;39930;39932
2511432;2025-06-04 16:26:50,000;1225495;39930;39932
2511433;2025-06-04 16:26:50,000;1225496;39930;39932
2511434;2025-06-04 16:26:50,000;1225497;39930;39932
2511435;2025-06-04 16:26:50,000;1225498;39930;39932
2511436;2025-06-04 16:26:50,000;1225499;39930;39932
2511437;2025-06-04 16:26:50,000;1225500;39930;39932
2511438;2025-06-04 16:26:50,000;1225501;39930;39932
2511439;2025-06-04 16:26:50,000;1225502;39930;39932
2511440;2025-06-04 16:26:50,000;1225503;39930;39932
2511441;2025-06-04 16:26:50,000;1225504;39930;39932
2511442;2025-06-04 16:26:50,000;1225505;39930;39932
2511443;2025-06-04 16:26:50,000;1225506;39930;39932
2511444;2025-06-04 16:26:50,000;1225507;39930;39932
2511445;2025-06-04 16:26:50,000;1225508;39930;39932
2511446;2025-06-04 16:26:50,000;1225509;39930;39932
2511447;2025-06-04 16:26:50,000;1225510;39930;39932
2511448;2025-06-04 16:26:50,000;1225511;39930;39932
2511449;2025-06-04 16:26:50,000;1225512;39930;39932
2511450;2025-06-04 16:26:50,000;1225513;39930;39932
2511451;2025-06-04 16:26:50,000;1225514;39930;39932
2511452;2025-06-04 16:26:50,000;1225515;39930;39932
2511453;2025-06-04 16:26:50,000;1225516;39930;39932
2511454;2025-06-04 16:26:50,000;1225517;39930;39932
2511455;2025-06-04 16:26:50,000;1225518;39930;39932
2511456;2025-06-04 16:26:50,000;1225519;39930;39932
2511457;2025-06-04 16:26:50,000;1225520;39930;39932
2511458;2025-06-04 16:26:50,000;1225521;39930;39932
2511459;2025-06-04 16:26:50,000;1225522;39930;39932
2511460;2025-06-04 16:26:50,000;1225523;39930;39932
2511461;2025-06-04 16:26:50,000;1225524;39930;39932
2511462;2025-06-04 16:26:50,000;1225525;39930;39932
2511463;2025-06-04 16:26:50,000;1225526;39930;39932
2511464;2025-06-04 16:26:50,000;1225527;39930;39932
2511465;2025-06-04 16:26:50,000;1225528;39930;39932
2511466;2025-06-04 16:26:50,000;1225529;39930;39932
2511467;2025-06-04 16:26:50,000;1225530;39930;39932
2511468;2025-06-04 16:26:50,000;1225531;39930;39932
2511469;2025-06-04 16:26:50,000;1225532;39930;39932
2511470;2025-06-04 16:26:50,000;1225533;39930;39932
2511471;2025-06-04 16:26:50,000;1225534;39930;39932
2511472;2025-06-04 16:26:50,000;1225535;39930;39932
2511473;2025-06-04 16:26:50,000;1225536;39930;39932
2511474;2025-06-04 16:26:50,000;1225537;39930;39932
2511475;2025-06-04 16:26:50,000;1225538;39930;39932
2511476;2025-06-04 16:26:50,000;1225539;39930;39932
2511477;2025-06-04 16:26:50,000;1225540;39930;39932
2511478;2025-06-04 16:26:50,000;1225541;39930;39932
2511479;2025-06-04 16:26:50,000;1225542;39930;39932
2511480;2025-06-04 16:26:50,000;1225543;39930;39932
2511481;2025-06-04 16:26:50,000;1225544;39930;39932
2511482;2025-06-04 16:26:50,000;1225545;39930;39932
2511483;2025-06-04 16:26:50,000;1225546;39930;39932
2511484;2025-06-04 16:26:50,000;1225547;39930;39932
2511485;2025-06-04 16:26:50,000;1225548;39930;39932
2511486;2025-06-04 16:26:50,000;1225549;39930;39932
2511487;2025-06-04 16:26:50,000;1225550;39930;39932
2511488;2025-06-04 16:26:50,000;1225551;39930;39932
2511489;2025-06-04 16:26:50,000;1225552;39930;39932
2511490;2025-06-04 16:26:50,000;1225553;39930;39932
2511491;2025-06-04 16:26:50,000;1225554;39930;39932
2511492;2025-06-04 16:26:50,000;1225555;39930;39932
2511493;2025-06-04 16:26:50,000;1225556;39930;39932
2511494;2025-06-04 16:26:50,000;1225557;39930;39932
2511495;2025-06-04 16:26:50,000;1225558;39930;39932
2511496;2025-06-04 16:26:50,000;1225559;39930;39932
2511497;2025-06-04 16:26:50,000;1225560;39930;39932
2511498;2025-06-04 16:26:50,000;1225561;39930;39932
2511499;2025-06-04 16:26:50,000;1225562;39930;39932
2511500;2025-06-04 16:26:50,000;1225563;39930;39932
2511501;2025-06-04 16:26:50,000;1225564;39930;39932
2511502;2025-06-04 16:26:50,000;1225565;39930;39932
2511503;2025-06-04 16:26:50,000;1225566;39930;39932
2511504;2025-06-04 16:26:50,000;1225567;39930;39932
2511505;2025-06-04 16:26:50,000;1225568;39930;39932
2511506;2025-06-04 16:26:50,000;1225569;39930;39932
2511507;2025-06-04 16:26:50,000;1225570;39930;39932
2511508;2025-06-04 16:26:50,000;1225571;39930;39932
2511509;2025-06-04 16:26:50,000;1225572;39930;39932
2511510;2025-06-04 16:26:50,000;1225573;39930;39932
2511511;2025-06-04 16:26:50,000;1225574;39930;39932
2511512;2025-06-04 16:26:50,000;1225575;39930;39932
2511513;2025-06-04 16:26:50,000;1225576;39930;39932
2511514;2025-06-04 16:26:50,000;1225577;39930;39932
2511515;2025-06-04 16:26:50,000;1225578;39930;39932
2511516;2025-06-04 16:26:50,000;1225579;39930;39932
2511517;2025-06-04 16:26:50,000;1225580;39930;39932
2511518;2025-06-04 16:26:50,000;1225581;39930;39932
2511519;2025-06-04 16:26:50,000;1225582;39930;39932
2511520;2025-06-04 16:26:50,000;1225583;39930;39932
2511521;2025-06-04 16:26:50,000;1225584;39930;39932
2511522;2025-06-04 16:26:50,000;1225585;39930;39932
2511523;2025-06-04 16:26:50,000;1225586;39930;39932
2511524;2025-06-04 16:26:50,000;1225587;39930;39932
2511525;2025-06-04 16:26:50,000;1225588;39930;39932
2511526;2025-06-04 16:26:50,000;1225589;39930;39932
2511527;2025-06-04 16:26:50,000;1225590;39930;39932
2511528;2025-06-04 16:26:50,000;1225591;39930;39932
2511529;2025-06-04 16:26:50,000;1225592;39930;39932
2511530;2025-06-04 16:26:50,000;1225593;39930;39932
2511531;2025-06-04 16:26:50,000;1225594;39930;39932
2511532;2025-06-04 16:26:50,000;1225595;39930;39932
2511533;2025-06-04 16:26:50,000;1225596;39930;39932
2511534;2025-06-04 16:26:50,000;1225597;39930;39932
2511535;2025-06-04 16:26:50,000;1225598;39930;39932
2511536;2025-06-04 16:26:50,000;1225599;39930;39932
2511537;2025-06-04 16:26:50,000;1225600;39930;39932
2511538;2025-06-04 16:26:50,000;1225601;39930;39932
2511539;2025-06-04 16:26:50,000;1225602;39930;39932
2511540;2025-06-04 16:26:50,000;1225603;39930;39932
2511541;2025-06-04 16:26:50,000;1225604;39930;39932
2511542;2025-06-04 16:26:50,000;1225605;39930;39932
2511543;2025-06-04 16:26:50,000;1225606;39930;39932
2511544;2025-06-04 16:26:50,000;1225607;39930;39932
2511545;2025-06-04 16:26:50,000;1225608;39930;39932
2511546;2025-06-04 16:26:50,000;1225609;39930;39932
2511547;2025-06-04 16:26:50,000;1225610;39930;39932
2511548;2025-06-04 16:26:50,000;1225611;39930;39932
2511549;2025-06-04 16:26:50,000;1225612;39930;39932
2511550;2025-06-04 16:26:50,000;1225613;39930;39932
2511551;2025-06-04 16:26:50,000;1225614;39930;39932
2511552;2025-06-04 16:26:50,000;1225615;39930;39932
2511553;2025-06-04 16:26:50,000;1225616;39930;39932
2511554;2025-06-04 16:26:50,000;1225617;39930;39932
2511555;2025-06-04 16:26:50,000;1225618;39930;39932
2511556;2025-06-04 16:26:50,000;1225619;39930;39932
2511557;2025-06-04 16:26:50,000;1225620;39930;39932
2511558;2025-06-04 16:26:50,000;1225621;39930;39932
2511559;2025-06-04 16:26:50,000;1225622;39930;39932
2511560;2025-06-04 16:26:50,000;1225623;39930;39932
2511561;2025-06-04 16:26:50,000;1225624;39930;39932
2511562;2025-06-04 16:26:50,000;1225625;39930;39932
2511563;2025-06-04 16:26:50,000;1225626;39930;39932
2511564;2025-06-04 16:26:50,000;1225627;39930;39932
2511565;2025-06-04 16:26:50,000;1225628;39930;39932
2511566;2025-06-04 16:26:50,000;1225629;39930;39932
2511567;2025-06-04 16:26:50,000;1225630;39930;39932
2511568;2025-06-04 16:26:50,000;1225631;39930;39932
2511569;2025-06-04 16:26:50,000;1225632;39930;39932
2511570;2025-06-04 16:26:50,000;1225633;39930;39932
2511571;2025-06-04 16:26:50,000;1225634;39930;39932
2511572;2025-06-04 16:26:50,000;1225635;39930;39932
2511573;2025-06-04 16:26:50,000;1225636;39930;39932
2511574;2025-06-04 16:26:50,000;1225637;39930;39932
2511575;2025-06-04 16:26:50,000;1225638;39930;39932
2511576;2025-06-04 16:26:50,000;1225639;39930;39932
2511577;2025-06-04 16:26:50,000;1225640;39930;39932
2511578;2025-06-04 16:26:50,000;1225641;39930;39932
2511579;2025-06-04 16:26:50,000;1225642;39930;39932
2511580;2025-06-04 16:26:50,000;1225643;39930;39932
2511581;2025-06-04 16:26:50,000;1225644;39930;39932
2511582;2025-06-04 16:26:50,000;1225645;39930;39932
2511583;2025-06-04 16:26:50,000;1225646;39930;39932
2511584;2025-06-04 16:26:50,000;1225647;39930;39932
2511585;2025-06-04 16:26:50,000;1225648;39930;39932
2511586;2025-06-04 16:26:50,000;1225649;39930;39932
2511587;2025-06-04 16:26:50,000;1225650;39930;39932
2511588;2025-06-04 16:26:50,000;1225651;39930;39932
2511589;2025-06-04 16:26:50,000;1225652;39930;39932
2511590;2025-06-04 16:26:50,000;1225653;39930;39932
2511591;2025-06-04 16:26:50,000;1225654;39930;39932
2511592;2025-06-04 16:26:50,000;1225655;39930;39932
2511593;2025-06-04 16:26:50,000;1225656;39930;39932
2511594;2025-06-04 16:26:50,000;1225657;39930;39932
2511595;2025-06-04 16:26:50,000;1225658;39930;39932
2511596;2025-06-04 16:26:50,000;1225659;39930;39932
2511597;2025-06-04 16:26:50,000;1225660;39930;39932
2511598;2025-06-04 16:26:50,000;1225661;39930;39932
2511599;2025-06-04 16:26:50,000;1225662;39930;39932
2511600;2025-06-04 16:26:50,000;1225663;39930;39932
2511601;2025-06-04 16:26:50,000;1225664;39930;39932
2511602;2025-06-04 16:26:50,000;1225665;39930;39932
2511603;2025-06-04 16:26:50,000;1225666;39930;39932
2503488;2025-05-09 12:55:30,000;1419440;39930;39932
2503489;2025-05-09 12:55:30,000;1419442;39930;39932
2503490;2025-05-09 12:55:30,000;1419443;39930;39932
2503491;2025-05-09 12:55:30,000;1419445;39930;39932
2503492;2025-05-09 12:55:30,000;1419446;39930;39932
2503493;2025-05-09 12:55:30,000;1419447;39930;39932
2503494;2025-05-09 12:55:30,000;1419448;39930;39932
2503495;2025-05-09 12:55:30,000;1419449;39930;39932
2503496;2025-05-09 12:55:30,000;1419452;39930;39932
2503497;2025-05-09 12:55:30,000;1419454;39930;39932
2503498;2025-05-09 12:55:30,000;1419455;39930;39932
2503499;2025-05-09 12:55:30,000;1419456;39930;39932
2503500;2025-05-09 12:55:30,000;1419458;39930;39932
2503501;2025-05-09 12:55:30,000;1419459;39930;39932
2503502;2025-05-09 12:55:30,000;1419462;39930;39932
2503503;2025-05-09 12:55:30,000;1419485;39930;39932
2503504;2025-05-09 12:55:30,000;1419486;39930;39932
2503505;2025-05-09 12:55:30,000;1419487;39930;39932
2503506;2025-05-09 12:55:30,000;1419489;39930;39932
2503507;2025-05-09 12:55:30,000;1419490;39930;39932
2503508;2025-05-09 12:55:30,000;1419492;39930;39932
2503509;2025-05-09 12:55:30,000;1419493;39930;39932
2503510;2025-05-09 12:55:30,000;1419494;39930;39932
2503511;2025-05-09 12:55:30,000;1419495;39930;39932
2503512;2025-05-09 12:55:30,000;1419496;39930;39932
2503513;2025-05-09 12:55:30,000;1419497;39930;39932
2503514;2025-05-09 12:55:30,000;1419498;39930;39932
2503515;2025-05-09 12:55:30,000;1419499;39930;39932
2503516;2025-05-09 12:55:30,000;1419501;39930;39932
2503517;2025-05-09 12:55:30,000;1419502;39930;39932
2503518;2025-05-09 12:55:30,000;1419503;39930;39932
2503519;2025-05-09 12:55:30,000;1419504;39930;39932
2503520;2025-05-09 12:55:30,000;1419505;39930;39932
2503521;2025-05-09 12:55:30,000;1419506;39930;39932
2503522;2025-05-09 12:55:30,000;1419507;39930;39932
2503523;2025-05-09 12:55:30,000;1419508;39930;39932
2503524;2025-05-09 12:55:30,000;1419509;39930;39932
2503525;2025-05-09 12:55:30,000;1419510;39930;39932
2503526;2025-05-09 12:55:30,000;1419511;39930;39932
2503527;2025-05-09 12:55:30,000;1419513;39930;39932
2503528;2025-05-09 12:55:30,000;1419514;39930;39932
2503529;2025-05-09 12:55:30,000;1419515;39930;39932
2503530;2025-05-09 12:55:30,000;1419516;39930;39932
2503531;2025-05-09 12:55:30,000;1419518;39930;39932
2503532;2025-05-09 12:55:30,000;1419519;39930;39932
2503533;2025-05-09 12:55:30,000;1419520;39930;39932
2503534;2025-05-09 12:55:30,000;1419521;39930;39932
2503535;2025-05-09 12:55:30,000;1419522;39930;39932
