id_usuario_x_tipo_incidente;id_tipo_incidente;id_usuario;movil;web
6519455;52348;47237;1;1
6519456;52358;47237;1;1
6519457;52369;47237;1;1
6519458;52368;47237;1;1
6519459;52370;47237;1;1
6519460;52371;47237;1;1
6519461;52372;47237;1;1
6519462;52328;47237;1;1
6519463;52329;47237;1;1
6519464;52360;47237;1;1
6519465;52359;47237;1;1
6519466;52361;47237;1;1
6519467;52363;47237;1;1
6519468;52362;47237;1;1
6519469;52381;47237;1;1
6519470;52364;47237;1;1
6519471;52365;47237;1;1
6519472;52366;47237;1;1
6519473;52335;47237;1;1
6519474;52336;47237;1;1
6519475;52334;47237;1;1
6519476;52337;47237;1;1
6519477;52330;47237;1;1
6519478;52332;47237;1;1
6519479;52333;47237;1;1
6519480;52331;47237;1;1
6519481;52341;47237;1;1
6519482;52374;47237;1;1
6519483;52342;47237;1;1
6519484;52343;47237;1;1
6519485;52373;47237;1;1
6519486;52340;47237;1;1
6519487;52338;47237;1;1
6519488;52344;47237;1;1
6519489;52339;47237;1;1
6519490;52356;47237;1;1
6519491;52354;47237;1;1
6519492;52382;47237;1;1
6519493;52353;47237;1;1
6519494;52357;47237;1;1
6519496;52351;47237;1;1
6519497;52384;47237;1;1
6519498;52383;47237;1;1
6519499;52350;47237;1;1
6519500;52352;47237;1;1
6526577;52356;45388;1;1
6526578;52354;45388;1;1
6526579;52382;45388;1;1
6526580;52353;45388;1;1
6526581;52357;45388;1;1
6526583;52351;45388;1;1
6526584;52384;45388;1;1
6526585;52383;45388;1;1
6526586;52350;45388;1;1
6526587;52352;45388;1;1
6526898;50594;40173;1;1
6526899;50598;40173;1;1
6526901;50597;40173;1;1
6526905;50596;40173;1;1
6526906;50595;40173;1;1
6526940;53047;37701;1;1
6526941;53047;37711;1;1
6526942;53047;37708;1;1
6526943;53047;37702;1;1
6526944;53047;37699;1;1
6526945;53047;37698;1;1
6526946;53047;37695;1;1
6526948;53047;37696;1;1
6564989;50374;41810;1;1
6564990;50368;41810;1;1
6567398;53430;37674;1;1
6567399;53431;37674;1;1
6567400;53432;37674;1;1
6567401;53433;37674;1;1
6567403;53435;37674;1;1
6567404;53436;37674;1;1
6567405;53438;37674;1;1
6567406;53430;37687;1;1
6567407;53431;37687;1;1
6567408;53432;37687;1;1
6567409;53433;37687;1;1
6567411;53435;37687;1;1
6567412;53436;37687;1;1
6567413;53438;37687;1;1
6567414;53430;37692;1;1
6567415;53431;37692;1;1
6567416;53432;37692;1;1
6567417;53433;37692;1;1
6567419;53435;37692;1;1
6567420;53436;37692;1;1
6567421;53438;37692;1;1
6567422;53430;37693;1;1
6567423;53431;37693;1;1
6567424;53432;37693;1;1
6567425;53433;37693;1;1
6567427;53435;37693;1;1
6567428;53436;37693;1;1
6567429;53438;37693;1;1
6567430;53430;37694;1;1
6567431;53431;37694;1;1
6567432;53432;37694;1;1
6567433;53433;37694;1;1
6567435;53435;37694;1;1
6567436;53436;37694;1;1
6567437;53438;37694;1;1
6567822;53430;40782;1;1
6567823;53431;40782;1;1
6567824;53432;40782;1;1
6567825;53433;40782;1;1
6567827;53435;40782;1;1
6567828;53436;40782;1;1
6567829;53438;40782;1;1
6567830;53430;40783;1;1
6567831;53431;40783;1;1
6567832;53432;40783;1;1
6567833;53433;40783;1;1
6567835;53435;40783;1;1
6567836;53436;40783;1;1
6567837;53438;40783;1;1
6567838;53430;40784;1;1
6567839;53431;40784;1;1
6567840;53432;40784;1;1
6567841;53433;40784;1;1
6567843;53435;40784;1;1
6567844;53436;40784;1;1
6567845;53438;40784;1;1
6567854;53430;40786;1;1
6567855;53431;40786;1;1
6567856;53432;40786;1;1
6567857;53433;40786;1;1
6567859;53435;40786;1;1
6567860;53436;40786;1;1
6567861;53438;40786;1;1
6567870;53430;40788;1;1
6567871;53431;40788;1;1
6567872;53432;40788;1;1
6567873;53433;40788;1;1
6567875;53435;40788;1;1
6567876;53436;40788;1;1
6567877;53438;40788;1;1
6568006;53430;41419;1;1
6568007;53431;41419;1;1
6568008;53432;41419;1;1
6568009;53433;41419;1;1
6568011;53435;41419;1;1
6568012;53436;41419;1;1
6568013;53438;41419;1;1
6568014;53430;41420;1;1
6568015;53431;41420;1;1
6568016;53432;41420;1;1
6568017;53433;41420;1;1
6568019;53435;41420;1;1
6568020;53436;41420;1;1
6568021;53438;41420;1;1
6568110;49061;45378;1;1
6568111;49062;45378;1;1
6568112;49063;45378;1;1
6568113;49064;45378;1;1
6568114;49065;45378;1;1
6568115;53430;45378;1;1
6568116;53431;45378;1;1
6568117;53432;45378;1;1
6568118;53433;45378;1;1
6568120;53435;45378;1;1
6568121;53436;45378;1;1
6568122;53438;45378;1;1
6568123;49061;45379;1;1
6568124;49062;45379;1;1
6568125;49063;45379;1;1
6568126;49064;45379;1;1
6568127;49065;45379;1;1
6568128;53430;45379;1;1
6568129;53431;45379;1;1
6568130;53432;45379;1;1
6568131;53433;45379;1;1
6568133;53435;45379;1;1
6568134;53436;45379;1;1
6568135;53438;45379;1;1
6568136;49061;45380;1;1
6568137;49062;45380;1;1
6568138;49063;45380;1;1
6568139;49064;45380;1;1
6568140;49065;45380;1;1
6568141;53430;45380;1;1
6568142;53431;45380;1;1
6568143;53432;45380;1;1
6568144;53433;45380;1;1
6568146;53435;45380;1;1
6568147;53436;45380;1;1
6568148;53438;45380;1;1
6568149;49061;45381;1;1
6568150;49062;45381;1;1
6568151;49063;45381;1;1
6568152;49064;45381;1;1
6568153;49065;45381;1;1
6568154;53430;45381;1;1
6568155;53431;45381;1;1
6568156;53432;45381;1;1
6568157;53433;45381;1;1
6568159;53435;45381;1;1
6568160;53436;45381;1;1
6568161;53438;45381;1;1
6568214;49061;45386;1;1
6568215;49062;45386;1;1
6568216;49063;45386;1;1
6568217;49064;45386;1;1
6568218;49065;45386;1;1
6568219;53430;45386;1;1
6568220;53431;45386;1;1
6568221;53432;45386;1;1
6568222;53433;45386;1;1
6568224;53435;45386;1;1
6568225;53436;45386;1;1
6568226;53438;45386;1;1
6568235;53430;45489;1;1
6568236;53431;45489;1;1
6568237;53432;45489;1;1
6568238;53433;45489;1;1
6568240;53435;45489;1;1
6568241;53436;45489;1;1
6568242;53438;45489;1;1
6568251;53430;45600;1;1
6568252;53431;45600;1;1
6568253;53432;45600;1;1
6568254;53433;45600;1;1
6568256;53435;45600;1;1
6568257;53436;45600;1;1
6568258;53438;45600;1;1
6568259;49061;39924;1;1
6568260;49062;39924;1;1
6568261;49063;39924;1;1
6568262;49064;39924;1;1
6568263;49065;39924;1;1
6568264;53430;39924;1;1
6568265;53431;39924;1;1
6568266;53432;39924;1;1
6568267;53433;39924;1;1
6568269;53435;39924;1;1
6568270;53436;39924;1;1
6568271;53438;39924;1;1
6588208;52345;47025;1;1
6588209;52349;47025;1;1
6588210;52348;47025;1;1
6588211;52358;47025;1;1
6588212;52369;47025;1;1
6588213;52368;47025;1;1
6588214;52370;47025;1;1
6588215;52371;47025;1;1
6588216;52372;47025;1;1
6588217;52328;47025;1;1
6588218;52329;47025;1;1
6588219;52360;47025;1;1
6588220;52359;47025;1;1
6588221;52361;47025;1;1
6588222;52363;47025;1;1
6588223;52362;47025;1;1
6588224;52381;47025;1;1
6588225;52364;47025;1;1
6588226;52365;47025;1;1
6588227;52366;47025;1;1
6588228;52335;47025;1;1
6588229;52336;47025;1;1
6588230;52334;47025;1;1
6588231;52337;47025;1;1
6588232;52330;47025;1;1
6588233;52332;47025;1;1
6588234;52333;47025;1;1
6588235;52331;47025;1;1
6588236;52341;47025;1;1
6588237;52374;47025;1;1
6588238;52342;47025;1;1
6588239;52343;47025;1;1
6588240;52373;47025;1;1
6588241;52340;47025;1;1
6588242;52338;47025;1;1
6588243;52344;47025;1;1
6588244;52339;47025;1;1
6588245;52356;47025;1;1
6588246;52354;47025;1;1
6588247;52382;47025;1;1
6588248;52353;47025;1;1
6588249;52357;47025;1;1
6588251;52351;47025;1;1
6588252;52384;47025;1;1
6588253;52383;47025;1;1
6588254;52350;47025;1;1
6588255;52352;47025;1;1
6588256;52345;47026;1;1
6588257;52349;47026;1;1
6588258;52348;47026;1;1
6588259;52358;47026;1;1
6588260;52369;47026;1;1
6588261;52368;47026;1;1
6588262;52370;47026;1;1
6588263;52371;47026;1;1
6588264;52372;47026;1;1
6588265;52328;47026;1;1
6588266;52329;47026;1;1
6588267;52360;47026;1;1
6588268;52359;47026;1;1
6588269;52361;47026;1;1
6588270;52363;47026;1;1
6588271;52362;47026;1;1
6588272;52381;47026;1;1
6588273;52364;47026;1;1
6588274;52365;47026;1;1
6588275;52366;47026;1;1
6588276;52335;47026;1;1
6588277;52336;47026;1;1
6588278;52334;47026;1;1
6588279;52337;47026;1;1
6588280;52330;47026;1;1
6588281;52332;47026;1;1
6588282;52333;47026;1;1
6588283;52331;47026;1;1
6588284;52341;47026;1;1
6588285;52374;47026;1;1
6588286;52342;47026;1;1
6588287;52343;47026;1;1
6588288;52373;47026;1;1
6588289;52340;47026;1;1
6588290;52338;47026;1;1
6588291;52344;47026;1;1
6588292;52339;47026;1;1
6588293;52356;47026;1;1
6588294;52354;47026;1;1
6588295;52382;47026;1;1
6588296;52353;47026;1;1
6588297;52357;47026;1;1
6588299;52351;47026;1;1
6588300;52384;47026;1;1
6588301;52383;47026;1;1
6588302;52350;47026;1;1
6588303;52352;47026;1;1
6588304;52345;47027;1;1
6588305;52349;47027;1;1
6588306;52348;47027;1;1
6588307;52358;47027;1;1
6588308;52369;47027;1;1
6588309;52368;47027;1;1
6588310;52370;47027;1;1
6588311;52371;47027;1;1
6588312;52372;47027;1;1
6588313;52328;47027;1;1
6588314;52329;47027;1;1
6588315;52360;47027;1;1
6588316;52359;47027;1;1
6588317;52361;47027;1;1
6588318;52363;47027;1;1
6588319;52362;47027;1;1
6588320;52381;47027;1;1
6588321;52364;47027;1;1
6588322;52365;47027;1;1
6588323;52366;47027;1;1
6588324;52335;47027;1;1
6588325;52336;47027;1;1
6588326;52334;47027;1;1
6588327;52337;47027;1;1
6588328;52330;47027;1;1
6588329;52332;47027;1;1
6588330;52333;47027;1;1
6588331;52331;47027;1;1
6588332;52341;47027;1;1
6588333;52374;47027;1;1
6588334;52342;47027;1;1
6588335;52343;47027;1;1
6588336;52373;47027;1;1
6588337;52340;47027;1;1
6588338;52338;47027;1;1
6588339;52344;47027;1;1
6588340;52339;47027;1;1
6588341;52356;47027;1;1
6588342;52354;47027;1;1
6588343;52382;47027;1;1
6588344;52353;47027;1;1
6588345;52357;47027;1;1
6588347;52351;47027;1;1
6588348;52384;47027;1;1
6588349;52383;47027;1;1
6588350;52350;47027;1;1
6588351;52352;47027;1;1
6588352;52345;47028;1;1
6588353;52349;47028;1;1
6588354;52348;47028;1;1
6588355;52358;47028;1;1
6588356;52369;47028;1;1
6588357;52368;47028;1;1
6588358;52370;47028;1;1
6588359;52371;47028;1;1
6588360;52372;47028;1;1
6588361;52328;47028;1;1
6588362;52329;47028;1;1
6588363;52360;47028;1;1
6588364;52359;47028;1;1
6588365;52361;47028;1;1
6588366;52363;47028;1;1
6588367;52362;47028;1;1
6588368;52381;47028;1;1
6588369;52364;47028;1;1
6588370;52365;47028;1;1
6588371;52366;47028;1;1
6588372;52335;47028;1;1
6588373;52336;47028;1;1
6588374;52334;47028;1;1
6588375;52337;47028;1;1
6588376;52330;47028;1;1
6588377;52332;47028;1;1
6588378;52333;47028;1;1
6588379;52331;47028;1;1
6588380;52341;47028;1;1
6588381;52374;47028;1;1
6588382;52342;47028;1;1
6588383;52343;47028;1;1
6588384;52373;47028;1;1
6588385;52340;47028;1;1
6588386;52338;47028;1;1
6588387;52344;47028;1;1
6588388;52339;47028;1;1
6588389;52356;47028;1;1
6588390;52354;47028;1;1
6588391;52382;47028;1;1
6588392;52353;47028;1;1
6588393;52357;47028;1;1
6588395;52351;47028;1;1
6588396;52384;47028;1;1
6588397;52383;47028;1;1
6588398;52350;47028;1;1
6588399;52352;47028;1;1
6588400;52345;47029;1;1
6588401;52349;47029;1;1
6588402;52348;47029;1;1
6588403;52358;47029;1;1
6588404;52369;47029;1;1
6588405;52368;47029;1;1
6588406;52370;47029;1;1
6588407;52371;47029;1;1
6588408;52372;47029;1;1
6588409;52328;47029;1;1
6588410;52329;47029;1;1
6588411;52360;47029;1;1
6588412;52359;47029;1;1
6588413;52361;47029;1;1
6588414;52363;47029;1;1
6588415;52362;47029;1;1
6588416;52381;47029;1;1
6588417;52364;47029;1;1
6588418;52365;47029;1;1
6588419;52366;47029;1;1
6588420;52335;47029;1;1
6588421;52336;47029;1;1
6588422;52334;47029;1;1
6588423;52337;47029;1;1
6588424;52330;47029;1;1
6588425;52332;47029;1;1
6588426;52333;47029;1;1
6588427;52331;47029;1;1
6588428;52341;47029;1;1
6588429;52374;47029;1;1
6588430;52342;47029;1;1
6588431;52343;47029;1;1
6588432;52373;47029;1;1
6588433;52340;47029;1;1
6588434;52338;47029;1;1
6588435;52344;47029;1;1
6588436;52339;47029;1;1
6588437;52356;47029;1;1
6588438;52354;47029;1;1
6588439;52382;47029;1;1
6588440;52353;47029;1;1
6588441;52357;47029;1;1
6588443;52351;47029;1;1
6588444;52384;47029;1;1
6588445;52383;47029;1;1
6588446;52350;47029;1;1
6588447;52352;47029;1;1
6588448;52345;47030;1;1
6588449;52349;47030;1;1
6588450;52348;47030;1;1
6588451;52358;47030;1;1
6588452;52369;47030;1;1
6588453;52368;47030;1;1
6588454;52370;47030;1;1
6588455;52371;47030;1;1
6588456;52372;47030;1;1
6588457;52328;47030;1;1
6588458;52329;47030;1;1
6588459;52360;47030;1;1
6588460;52359;47030;1;1
6588461;52361;47030;1;1
6588462;52363;47030;1;1
6588463;52362;47030;1;1
6588464;52381;47030;1;1
6588465;52364;47030;1;1
6588466;52365;47030;1;1
6588467;52366;47030;1;1
6588468;52335;47030;1;1
6588469;52336;47030;1;1
6588470;52334;47030;1;1
6588471;52337;47030;1;1
6588472;52330;47030;1;1
6588473;52332;47030;1;1
6588474;52333;47030;1;1
6588475;52331;47030;1;1
6588476;52341;47030;1;1
6588477;52374;47030;1;1
6588478;52342;47030;1;1
6588479;52343;47030;1;1
6588480;52373;47030;1;1
6588481;52340;47030;1;1
6588482;52338;47030;1;1
6588483;52344;47030;1;1
6588484;52339;47030;1;1
6588485;52356;47030;1;1
6588486;52354;47030;1;1
6588487;52382;47030;1;1
6588488;52353;47030;1;1
6588489;52357;47030;1;1
6588491;52351;47030;1;1
6588492;52384;47030;1;1
6588493;52383;47030;1;1
6588494;52350;47030;1;1
6588495;52352;47030;1;1
6588496;52345;47031;1;1
6588497;52349;47031;1;1
6588498;52348;47031;1;1
6588499;52358;47031;1;1
6588500;52369;47031;1;1
6588501;52368;47031;1;1
6588502;52370;47031;1;1
6588503;52371;47031;1;1
6588504;52372;47031;1;1
6588505;52328;47031;1;1
6588506;52329;47031;1;1
6588507;52360;47031;1;1
6588508;52359;47031;1;1
6588509;52361;47031;1;1
6588510;52363;47031;1;1
6588511;52362;47031;1;1
6588512;52381;47031;1;1
6588513;52364;47031;1;1
6588514;52365;47031;1;1
6588515;52366;47031;1;1
6588516;52335;47031;1;1
6588517;52336;47031;1;1
6588518;52334;47031;1;1
6588519;52337;47031;1;1
6588520;52330;47031;1;1
6588521;52332;47031;1;1
6588522;52333;47031;1;1
6588523;52331;47031;1;1
6588524;52341;47031;1;1
6588525;52374;47031;1;1
6588526;52342;47031;1;1
6588527;52343;47031;1;1
6588528;52373;47031;1;1
6588529;52340;47031;1;1
6588530;52338;47031;1;1
6588531;52344;47031;1;1
6588532;52339;47031;1;1
6588533;52356;47031;1;1
6588534;52354;47031;1;1
6588535;52382;47031;1;1
6588536;52353;47031;1;1
6588537;52357;47031;1;1
6588539;52351;47031;1;1
6588540;52384;47031;1;1
6588541;52383;47031;1;1
6588542;52350;47031;1;1
6588543;52352;47031;1;1
6588544;52345;47032;1;1
6588545;52349;47032;1;1
6588546;52348;47032;1;1
6588547;52358;47032;1;1
6588548;52369;47032;1;1
6588549;52368;47032;1;1
6588550;52370;47032;1;1
6588551;52371;47032;1;1
6588552;52372;47032;1;1
6588553;52328;47032;1;1
6588554;52329;47032;1;1
6588555;52360;47032;1;1
6588556;52359;47032;1;1
6588557;52361;47032;1;1
6588558;52363;47032;1;1
6588559;52362;47032;1;1
6588560;50425;47032;1;1
6588561;50421;47032;1;1
6588562;50424;47032;1;1
6588563;50418;47032;1;1
6588564;52663;47036;1;1
6588565;50416;47032;1;1
6588566;50417;47032;1;1
6588567;52672;47036;1;1
6588568;52673;47036;1;1
6588569;50422;47032;1;1
6588570;52664;47036;1;1
6588571;50420;47032;1;1
6588572;52665;47036;1;1
6588573;50423;47032;1;1
6588574;52666;47036;1;1
6588575;52667;47036;1;1
6588576;52668;47036;1;1
6588577;52669;47036;1;1
6588578;50419;47032;1;1
6588579;52670;47036;1;1
6588580;52671;47036;1;1
6588581;52381;47032;1;1
6588582;52364;47032;1;1
6588583;52365;47032;1;1
6588584;52366;47032;1;1
6588585;52341;47032;1;1
6588586;52374;47032;1;1
6588587;52342;47032;1;1
6588588;52343;47032;1;1
6588589;52373;47032;1;1
6588590;52340;47032;1;1
6588591;52338;47032;1;1
6588592;52344;47032;1;1
6588593;52339;47032;1;1
6588594;52356;47032;1;1
6588595;52354;47032;1;1
6588596;52382;47032;1;1
6588597;52353;47032;1;1
6588598;52357;47032;1;1
6588600;52351;47032;1;1
6588601;52384;47032;1;1
6588602;52383;47032;1;1
6588603;52350;47032;1;1
6588604;52352;47032;1;1
6588605;52345;47033;1;1
6588606;52349;47033;1;1
6588607;52348;47033;1;1
6588608;52358;47033;1;1
6588609;52369;47033;1;1
6588610;52368;47033;1;1
6588611;52370;47033;1;1
6588612;52371;47033;1;1
6588613;52372;47033;1;1
6588614;52328;47033;1;1
6588615;52329;47033;1;1
6588616;52360;47033;1;1
6588617;52359;47033;1;1
6588618;52361;47033;1;1
6588619;52363;47033;1;1
6588620;52362;47033;1;1
6588621;52381;47033;1;1
6588622;52364;47033;1;1
6588623;52365;47033;1;1
6588624;52366;47033;1;1
6588625;52335;47033;1;1
6588626;52336;47033;1;1
6588627;52334;47033;1;1
6588628;52337;47033;1;1
6588629;52330;47033;1;1
6588630;52332;47033;1;1
6588631;52333;47033;1;1
6588632;52331;47033;1;1
6588633;52341;47033;1;1
6588634;52374;47033;1;1
6588635;52342;47033;1;1
6588636;52343;47033;1;1
6588637;52373;47033;1;1
6588638;52340;47033;1;1
6588639;52338;47033;1;1
6588640;52344;47033;1;1
6588641;52339;47033;1;1
6588642;52356;47033;1;1
6588643;52354;47033;1;1
6588644;52382;47033;1;1
6588645;52353;47033;1;1
6588646;52357;47033;1;1
6588648;52351;47033;1;1
6588649;52384;47033;1;1
6588650;52383;47033;1;1
6588651;52350;47033;1;1
6588652;52352;47033;1;1
6588664;52345;47034;1;1
6588665;52349;47034;1;1
6588666;52348;47034;1;1
6588667;52358;47034;1;1
6588668;52369;47034;1;1
6588669;52368;47034;1;1
6588670;52370;47034;1;1
6588671;52371;47034;1;1
6588672;52372;47034;1;1
6588673;52328;47034;1;1
6588674;52329;47034;1;1
6588675;52360;47034;1;1
6588676;52359;47034;1;1
6588677;52361;47034;1;1
6588678;52363;47034;1;1
6588679;52362;47034;1;1
6588680;52381;47034;1;1
6588681;52364;47034;1;1
6588682;52365;47034;1;1
6588683;52366;47034;1;1
6588684;52335;47034;1;1
6588685;52336;47034;1;1
6588686;52334;47034;1;1
6588687;52337;47034;1;1
6588688;52330;47034;1;1
6588689;52332;47034;1;1
6588690;52333;47034;1;1
6588691;52331;47034;1;1
6588692;52341;47034;1;1
6588693;52374;47034;1;1
6588694;52342;47034;1;1
6588695;52343;47034;1;1
6588696;52373;47034;1;1
6588697;52340;47034;1;1
6588698;52338;47034;1;1
6588699;52344;47034;1;1
6588700;52339;47034;1;1
6588701;52356;47034;1;1
6588702;52354;47034;1;1
6588703;52382;47034;1;1
6588704;52353;47034;1;1
6588705;52357;47034;1;1
6588707;52351;47034;1;1
6588708;52384;47034;1;1
6588709;52383;47034;1;1
6588710;52350;47034;1;1
6588711;52352;47034;1;1
6588712;52663;48083;1;1
6588713;52664;48083;1;1
6588714;52665;48083;1;1
6588715;52666;48083;1;1
6588716;52667;48083;1;1
6588717;52668;48083;1;1
6588718;52669;48083;1;1
6588719;52670;48083;1;1
6588720;52671;48083;1;1
6588721;52672;48083;1;1
6588722;52673;48083;1;1
6592881;53136;48192;1;1
6592882;53137;48192;1;1
6592883;53139;48192;1;1
6592884;53133;48192;1;1
6592885;53131;48192;1;1
6592886;53135;48192;1;1
6592887;53134;48192;1;1
6592888;53138;48192;1;1
6592889;53132;48192;1;1
6592890;53169;48192;1;1
6592891;53173;48192;1;1
6592892;53167;48192;1;1
6592893;53170;48192;1;1
6592894;53168;48192;1;1
6592895;53172;48192;1;1
6592896;53166;48192;1;1
6592897;53171;48192;1;1
6592898;53142;48192;1;1
6592899;53143;48192;1;1
6592900;53144;48192;1;1
6592901;53140;48192;1;1
6592902;53141;48192;1;1
6592903;53157;48192;1;1
6592904;53165;48192;1;1
6592905;53161;48192;1;1
6592906;53159;48192;1;1
6592907;53164;48192;1;1
6592908;53163;48192;1;1
6592909;53158;48192;1;1
6592910;53160;48192;1;1
6592911;53162;48192;1;1
6592912;53179;48192;1;1
6592913;53175;48192;1;1
6592914;53178;48192;1;1
6592915;53176;48192;1;1
6592916;53177;48192;1;1
6592917;53174;48192;1;1
6592918;53521;48192;1;1
6592919;53519;48192;1;1
6592920;53520;48192;1;1
6592921;53522;48192;1;1
6592922;53523;48192;1;1
6592923;53517;48192;1;1
6592924;53516;48192;1;1
6592925;53515;48192;1;1
6592926;53514;48192;1;1
6592927;53518;48192;1;1
6592928;53136;48193;1;1
6592929;53137;48193;1;1
6592930;53139;48193;1;1
6592931;53133;48193;1;1
6592932;53131;48193;1;1
6592933;53135;48193;1;1
6592934;53134;48193;1;1
6592935;53138;48193;1;1
6592936;53132;48193;1;1
6592937;53169;48193;1;1
6592938;53173;48193;1;1
6592939;53167;48193;1;1
6592940;53170;48193;1;1
6592941;53168;48193;1;1
6592942;53172;48193;1;1
6592943;53166;48193;1;1
6592944;53171;48193;1;1
6592945;53142;48193;1;1
6592946;53143;48193;1;1
6592947;53144;48193;1;1
6592948;53140;48193;1;1
6592949;53141;48193;1;1
6592950;53157;48193;1;1
6592951;53165;48193;1;1
6592952;53161;48193;1;1
6592953;53159;48193;1;1
6592954;53164;48193;1;1
6592955;53163;48193;1;1
6592956;53158;48193;1;1
6592957;53160;48193;1;1
6592958;53162;48193;1;1
6592959;53179;48193;1;1
6592960;53175;48193;1;1
6592961;53178;48193;1;1
6592962;53176;48193;1;1
6592963;53177;48193;1;1
6592964;53174;48193;1;1
6592965;53521;48193;1;1
6592966;53519;48193;1;1
6592967;53520;48193;1;1
6592968;53522;48193;1;1
6592969;53523;48193;1;1
6592970;53517;48193;1;1
6592971;53516;48193;1;1
6592972;53515;48193;1;1
6592973;53514;48193;1;1
6592974;53518;48193;1;1
6592975;44533;48195;1;1
6592976;44532;48195;1;1
6592977;50598;48195;1;1
6592980;44535;48195;1;1
6592982;44537;48195;1;1
6592983;44536;48195;1;1
6592984;50595;48195;1;1
6592985;44534;48195;1;1
6592986;50594;48195;1;1
6592988;50597;48195;1;1
6592989;50596;48195;1;1
6599261;52345;48083;1;1
6599262;52349;48083;1;1
6599263;52348;48083;1;1
6599264;52358;48083;1;1
6599265;52369;48083;1;1
6599266;52368;48083;1;1
6599267;52370;48083;1;1
6599268;52371;48083;1;1
6599269;52372;48083;1;1
6599270;52328;48083;1;1
6599271;52329;48083;1;1
6599272;52360;48083;1;1
6599273;52359;48083;1;1
6599274;52361;48083;1;1
6599275;52363;48083;1;1
6599276;52362;48083;1;1
6599277;52381;48083;1;1
6599278;52364;48083;1;1
6599279;52365;48083;1;1
6599280;52366;48083;1;1
6599281;52335;48083;1;1
6599282;52336;48083;1;1
6599283;52334;48083;1;1
6599284;52337;48083;1;1
6599285;52330;48083;1;1
6599286;52332;48083;1;1
6599287;52333;48083;1;1
6599288;52331;48083;1;1
6599289;52341;48083;1;1
6599290;52374;48083;1;1
6599291;52342;48083;1;1
6599292;52343;48083;1;1
6599293;52373;48083;1;1
6599294;52340;48083;1;1
6599295;52338;48083;1;1
6599296;52344;48083;1;1
6599297;52339;48083;1;1
6599298;52356;48083;1;1
6599299;52354;48083;1;1
6599300;52382;48083;1;1
6599301;52353;48083;1;1
6599302;52357;48083;1;1
6599304;52351;48083;1;1
6599305;52384;48083;1;1
6599306;52383;48083;1;1
6599307;52350;48083;1;1
6599308;52352;48083;1;1
6599309;52367;48083;1;1
6613609;53131;48207;1;1
6613610;53132;48207;1;1
6613611;53133;48207;1;1
6613612;53134;48207;1;1
6613613;53135;48207;1;1
6613614;53136;48207;1;1
6613615;53137;48207;1;1
6613616;53138;48207;1;1
6613617;53139;48207;1;1
6613618;53169;48207;1;1
6613619;53173;48207;1;1
6613620;53167;48207;1;1
6613621;53170;48207;1;1
6613622;53168;48207;1;1
6613623;53172;48207;1;1
6613624;53166;48207;1;1
6613625;53171;48207;1;1
6613626;53142;48207;1;1
6613627;53143;48207;1;1
6613628;53144;48207;1;1
6613629;53140;48207;1;1
6613630;53141;48207;1;1
6613631;53157;48207;1;1
6613632;53165;48207;1;1
6613633;53161;48207;1;1
6613634;53159;48207;1;1
6613635;53164;48207;1;1
6613636;53163;48207;1;1
6613637;53158;48207;1;1
6613638;53160;48207;1;1
6613639;53162;48207;1;1
6613640;53179;48207;1;1
6613641;53175;48207;1;1
6613642;53178;48207;1;1
6613643;53176;48207;1;1
6613644;53177;48207;1;1
6613645;53174;48207;1;1
6613646;53521;48207;1;1
6613647;53519;48207;1;1
6613648;53520;48207;1;1
6613649;53522;48207;1;1
6613650;53523;48207;1;1
6613651;53517;48207;1;1
6613652;53516;48207;1;1
6613653;53515;48207;1;1
6613654;53514;48207;1;1
6613655;53518;48207;1;1
6613656;53131;48208;1;1
6613657;53132;48208;1;1
6613658;53133;48208;1;1
6613659;53134;48208;1;1
6613660;53135;48208;1;1
6613661;53136;48208;1;1
6613662;53137;48208;1;1
6613663;53138;48208;1;1
6613664;53139;48208;1;1
6613665;53157;48208;1;1
6613666;53158;48208;1;1
6613667;53159;48208;1;1
6613668;53160;48208;1;1
6613669;53161;48208;1;1
6613670;53162;48208;1;1
6613671;53163;48208;1;1
6613672;53164;48208;1;1
6613673;53165;48208;1;1
6613674;53166;48208;1;1
6613675;53167;48208;1;1
6613676;53168;48208;1;1
6613677;53169;48208;1;1
6613678;53170;48208;1;1
6613679;53171;48208;1;1
6613680;53172;48208;1;1
6613681;53173;48208;1;1
6613682;53174;48208;1;1
6613683;53175;48208;1;1
6613684;53176;48208;1;1
6613685;53177;48208;1;1
6613686;53178;48208;1;1
6613687;53179;48208;1;1
6613688;53514;48208;1;1
6613689;53515;48208;1;1
6613690;53516;48208;1;1
6613691;53517;48208;1;1
6613692;53518;48208;1;1
6613693;53519;48208;1;1
6613694;53520;48208;1;1
6613695;53521;48208;1;1
6613696;53522;48208;1;1
6613697;53523;48208;1;1
6613698;53136;41386;1;1
6613699;53137;41386;1;1
6613700;53139;41386;1;1
6613701;53133;41386;1;1
6613702;53131;41386;1;1
6613703;53135;41386;1;1
6613704;53134;41386;1;1
6613705;53138;41386;1;1
6613706;53132;41386;1;1
6613707;53169;41386;1;1
6613708;53173;41386;1;1
6613709;53167;41386;1;1
6613710;53170;41386;1;1
6613711;53168;41386;1;1
6613712;53172;41386;1;1
6613713;53166;41386;1;1
6613714;53171;41386;1;1
6613715;53142;41386;1;1
6613716;53143;41386;1;1
6613717;53144;41386;1;1
6613718;53140;41386;1;1
