id_ubicacionxzona;latitud;longitud;id_zona;id_geometria_zona
940453;-34,505110375;-58,474746403;25308;
940454;-34,5051113242645;-58,4747459562911;25308;
940455;-34,5052523;-58,4746531;25308;
940456;-34,5052614508257;-58,4746753091089;25308;
940457;-34,5053126299999;-58,4746512249999;25308;
940458;-34,505428627;-58,474833253;25308;
940459;-34,5055809139999;-58,475109271;25308;
940460;-34,50572491;-58,475193974;25308;
940461;-34,5057427159999;-58,4752044489999;25308;
940462;-34,50595211;-58,475309146;25308;
940463;-34,506142467;-58,4753948059999;25308;
940464;-34,5062188439526;-58,4754068657855;25308;
940465;-34,506323305;-58,47542336;25308;
940466;-34,506419079;-58,475388858;25308;
940467;-34,506502359;-58,475442394;25308;
940468;-34,5065346929999;-58,475478321;25308;
940469;-34,5065515862679;-58,4755044807686;25308;
940470;-34,5057365738994;-58,4738370701431;25308;
940471;-34,5057166347589;-58,4738165079045;25308;
940472;-34,5055976230139;-58,4738208695914;25308;
940473;-34,5056001154065;-58,4737760065253;25308;
940474;-34,5057440510771;-58,473774760329;25308;
940475;-34,506613896082;-58,4755001190816;25308;
940476;-34,5066602584583;-58,4755579790219;25308;
940477;-34,5066870031427;-58,4755588386724;25308;
940478;-34,506775998;-58,475549471;25308;
940479;-34,50690092;-58,475525677;25308;
940480;-34,5069596701677;-58,4754936084941;25308;
940481;-34,506923;-58,4754131;25308;
940482;-34,5070026;-58,4753809;25308;
940483;-34,507048809971;-58,4754449519469;25308;
940484;-34,5073404285144;-58,4752857733211;25308;
940485;-34,507394658;-58,4752520389999;25308;
940486;-34,5074353529999;-58,4751939029999;25308;
940487;-34,507477939;-58,475133066;25308;
940488;-34,5075374259999;-58,4750438359999;25308;
940489;-34,507632604;-58,4749129639999;25308;
940490;-34,5077039879999;-58,474782095;25308;
940491;-34,5077634749999;-58,4746036349999;25308;
940492;-34,507817012;-58,47449061;25308;
940493;-34,507864602;-58,474365689;25308;
940494;-34,507888395;-58,4743359459999;25308;
940495;-34,5079062419999;-58,474288357;25308;
940496;-34,507995471;-58,474216973;25308;
940497;-34,508060907;-58,474121795;25308;
940498;-34,5081382399999;-58,474080154;25308;
940499;-34,508465416;-58,473980217;25308;
940500;-34,508643875;-58,47396594;25308;
940501;-34,508786643;-58,473958801;25308;
940502;-34,508929409;-58,4739231089999;25308;
940503;-34,509029347;-58,4739231089999;25308;
940504;-34,509129284;-58,47396594;25308;
940505;-34,5091904184286;-58,4741023152313;25308;
940506;-34,5091952;-58,4741041;25308;
940507;-34,5092085356825;-58,4741427301784;25308;
940508;-34,5092220839999;-58,4741729529999;25308;
940509;-34,509279191;-58,474337136;25308;
940510;-34,50937199;-58,474594118;25308;
940511;-34,509375715;-58,4746021;25308;
940512;-34,509421959;-58,474701193;25308;
940513;-34,509479066;-58,4747583;25308;
940514;-34,5094942788234;-58,4745148954644;25308;
940515;-34,509468;-58,474395;25308;
940516;-34,509468;-58,4742126;25308;
940517;-34,5095033;-58,4740946;25308;
940518;-34,5094415;-58,4739766;25308;
940519;-34,5093884;-58,4738371;25308;
940520;-34,5092381;-58,4738586;25308;
940521;-34,5092381;-58,4737728;25308;
940522;-34,5093531;-58,4737298;25308;
940523;-34,5093531;-58,4735904;25308;
940524;-34,5094149;-58,4736011;25308;
940525;-34,5094503;-58,4737513;25308;
940526;-34,5095033;-58,4736655;25308;
940527;-34,5095033;-58,4734723;25308;
940528;-34,5095122;-58,4733436;25308;
940529;-34,5096094;-58,4732041;25308;
940530;-34,5096761346714;-58,473182808462;25308;
940531;-34,5098431219999;-58,473109334;25308;
940532;-34,509914507;-58,472959428;25308;
940533;-34,5098288459999;-58,4729094589999;25308;
940534;-34,509736048;-58,4728880439999;25308;
940535;-34,509671801;-58,472873767;25308;
940536;-34,509650387;-58,472823799;25308;
940537;-34,509621833;-58,472709584;25308;
940538;-34,509621833;-58,4726119831359;25308;
940539;-34,5095918;-58,4725389;25308;
940540;-34,5096308145197;-58,4724786121311;25308;
940541;-34,50963611;-58,4724097719999;25308;
940542;-34,509736048;-58,47228842;25308;
940543;-34,5097799414336;-58,472240137469;25308;
940544;-34,5097945516671;-58,4721455017485;25308;
940545;-34,509786015;-58,472102822;25308;
940546;-34,5098208723165;-58,471975013467;25308;
940547;-34,5098216;-58,4719703;25308;
940548;-34,5098222701126;-58,4719698882799;25308;
940549;-34,5098288459999;-58,471945777;25308;
940550;-34,509900231;-58,4718601169999;25308;
940551;-34,5100595329999;-58,4717751549999;25308;
940552;-34,510114382;-58,4717459029999;25308;
940553;-34,510257149;-58,471674519;25308;
940554;-34,5103499489999;-58,4716316889999;25308;
940555;-34,510407056;-58,471567443;25308;
940556;-34,5104427479999;-58,471531751;25308;
940557;-34,510542685;-58,4714817829999;25308;
940558;-34,510649761;-58,471438952;25308;
940559;-34,5107496969999;-58,4714032589999;25308;
940560;-34,510799666;-58,4713747069999;25308;
940561;-34,5108424969999;-58,4713176;25308;
940562;-34,5108567729999;-58,471281908;25308;
940563;-34,51091388;-58,4711248629999;25308;
940564;-34,5109345117138;-58,4711096181967;25308;
940565;-34,5109444;-58,4710691;25308;
940566;-34,5109893474389;-58,4710691;25308;
940567;-34,5110346389999;-58,471035634;25308;
940568;-34,5111774059999;-58,4708643119999;25308;
940569;-34,511222345;-58,470800648;25308;
940570;-34,51129162;-58,470702509;25308;
940571;-34,511376083;-58,470596056;25308;
940572;-34,511377876;-58,4705894849999;25308;
940573;-34,51144212;-58,4704752709999;25308;
940574;-34,5114583483574;-58,4704644523476;25308;
940575;-34,5114837;-58,4703824;25308;
940576;-34,512161906865;-58,4703204523771;25308;
940577;-34,5122130669999;-58,470303949;25308;
940578;-34,5123772489999;-58,470275396;25308;
940579;-34,5124771869999;-58,4702254269999;25308;
940580;-34,512562847;-58,4701183509999;25308;
940581;-34,5126056779999;-58,470032691;25308;
940582;-34,512648508;-58,469932753;25308;
940583;-34,512698477;-58,469775709;25308;
940584;-34,512712753;-58,469647218;25308;
940585;-34,5127698599999;-58,469425928;25308;
940586;-34,5127627219999;-58,469268884;25308;
940587;-34,5127627219999;-58,469147531;25308;
940588;-34,512805552;-58,4689762099999;25308;
940589;-34,5128697979999;-58,468819165;25308;
940590;-34,512934043;-58,4686906749999;25308;
940591;-34,5130125659999;-58,4685978759999;25308;
940592;-34,5131696089999;-58,468483662;25308;
940593;-34,513326653;-58,468412278;25308;
940594;-34,513448007;-58,468369448;25308;
940595;-34,513576498;-58,4683480319999;25308;
940596;-34,513669297;-58,4683408939999;25308;
940597;-34,5138049249999;-58,468369448;25308;
940598;-34,5138198256796;-58,4683680932892;25308;
940599;-34,5138834479999;-58,468362309;25308;
940600;-34,513954832;-58,468376586;25308;
940601;-34,5140119389999;-58,468369448;25308;
940602;-34,514076184;-58,468355171;25308;
940603;-34,5141618449999;-58,468419416;25308;
940604;-34,514218952;-58,4684693849999;25308;
940605;-34,514304613;-58,4684908;25308;
940606;-34,5143902729999;-58,46853363;25308;
940607;-34,514461656;-58,4685764609999;25308;
940608;-34,514518763;-58,468612153;25308;
940609;-34,514618701;-58,468619291;25308;
940610;-34,514690086;-58,468633568;25308;
940611;-34,514775745;-58,4687049519999;25308;
940612;-34,514832852;-58,468797751;25308;
940613;-34,514868335;-58,4688864569999;25308;
940614;-34,514875683;-58,468904826;25308;
940615;-34,514889959;-58,468911965;25308;
940616;-34,514989897;-58,4689619329999;25308;
940617;-34,5151612189999;-58,4689690719999;25308;
940618;-34,515325402;-58,468919103;25308;
940619;-34,515461031;-58,468861996;25308;
940620;-34,5155538299999;-58,468812027;25308;
940621;-34,5155702129999;-58,468801495;25308;
940622;-34,5156537669999;-58,468747782;25308;
940623;-34,515810812;-58,468654983;25308;
940624;-34,5159178869999;-58,4685621839999;25308;
940625;-34,5160392399999;-58,468512215;25308;
940626;-34,516139177;-58,4684908;25308;
940627;-34,516253391;-58,468497938;25308;
940628;-34,5163319129999;-58,468512215;25308;
940629;-34,516460405;-58,4685550459999;25308;
940630;-34,516581757;-58,4686050139999;25308;
940631;-34,516638864;-58,468626429;25308;
940632;-34,5167031089999;-58,4686978129999;25308;
940633;-34,516767354;-58,46875492;25308;
940634;-34,516853016;-58,4688477189999;25308;
940635;-34,516902984;-58,468911965;25308;
940636;-34,5169529529999;-58,46901904;25308;
940637;-34,516988645;-58,469176085;25308;
940638;-34,517017198;-58,4693331289999;25308;
940639;-34,517031474;-58,4694830349999;25308;
940640;-34,5170457519999;-58,469554419;25308;
940641;-34,5170743049999;-58,4696115259999;25308;
940642;-34,5171991737551;-58,4696614733271;25308;
940643;-34,5177517730392;-58,469789986;25308;
940644;-34,517988018;-58,469789986;25308;
940645;-34,5180879559999;-58,469804263;25308;
940646;-34,518287831;-58,469768571;25308;
940647;-34,5183187084509;-58,46975313212;25308;
940648;-34,5183783;-58,4696446;25308;
940649;-34,5184364681686;-58,4696107255959;25308;
940650;-34,5184591519999;-58,469497312;25308;
940651;-34,5184591519999;-58,469425928;25308;
940652;-34,5184877039999;-58,469390236;25308;
940653;-34,518544811;-58,469433067;25308;
940654;-34,5185947799999;-58,4694544819999;25308;
940655;-34,518616196;-58,469447343;25308;
940656;-34,5187518239999;-58,4692331919999;25308;
940657;-34,518908869;-58,469118978;25308;
940658;-34,519065914;-58,468997625;25308;
940659;-34,519287203;-58,468861996;25308;
940660;-34,519558462;-58,4686906749999;25308;
940661;-34,519644123;-58,468619291;25308;
940662;-34,5197654749999;-58,468497938;25308;
940663;-34,5198582749999;-58,468433693;25308;
940664;-34,519908244;-58,468398001;25308;
940665;-34,519943934;-58,468376586;25308;
940666;-34,520029596;-58,468355171;25308;
940667;-34,5201081179999;-58,4683266169999;25308;
940668;-34,5202151939999;-58,4683194789999;25308;
940669;-34,5203722369999;-58,468390863;25308;
940670;-34,520479313;-58,4684551079999;25308;
940671;-34,5206220819999;-58,468512215;25308;
940672;-34,5207577109999;-58,468540769;25308;
940673;-34,520857647;-58,46853363;25308;
940674;-34,5208862019999;-58,4684908;25308;
940675;-34,520879064;-58,468412278;25308;
940676;-34,520914756;-58,468362309;25308;
940677;-34,5209932779999;-58,468383724;25308;
940678;-34,521114629;-58,468390863;25308;
940679;-34,5211360449999;-58,4683266169999;25308;
940680;-34,521214567;-58,46817671;25308;
940681;-34,5212788119999;-58,46817671;25308;
940682;-34,5213644739999;-58,468240957;25308;
940683;-34,521442995;-58,4683194789999;25308;
940684;-34,521508393;-58,468424114;25308;
940685;-34,5215143799999;-58,468433693;25308;
940686;-34,521585764;-58,468419416;25308;
940687;-34,5216357319999;-58,468362309;25308;
940688;-34,521714253;-58,468290925;25308;
940689;-34,521785638;-58,4682052649999;25308;
940690;-34,521935544;-58,468162434;25308;
940691;-34,522064035;-58,4681053269999;25308;
940692;-34,522185387;-58,46804822;25308;
940693;-34,522335294;-58,4679625599999;25308;
940694;-34,5224923379999;-58,467898314;25308;
940695;-34,522556584;-58,4678269299999;25308;
940696;-34,5226565209999;-58,467791239;25308;
940697;-34,522827842;-58,467776962;25308;
940698;-34,5229420549999;-58,467726993;25308;
940699;-34,522963471;-58,467662748;25308;
940700;-34,5230687319696;-58,4675335641131;25308;
940701;-34,5231205159999;-58,4674700109999;25308;
940702;-34,523220452;-58,467412904;25308;
940703;-34,5232561449999;-58,4673415199999;25308;
940704;-34,5232632829999;-58,467234445;25308;
940705;-34,5232846989999;-58,467127369;25308;
940706;-34,52332039;-58,466998878;25308;
940707;-34,523356083;-58,46685611;25308;
940708;-34,5234060509999;-58,466720481;25308;
940709;-34,523491712;-58,4665562979999;25308;
940710;-34,523577372;-58,4664349459999;25308;
940711;-34,523648755;-58,466356424;25308;
940712;-34,523734417;-58,466242209;25308;
940713;-34,523841493;-58,466127995;25308;
940714;-34,52394143;-58,4660494729999;25308;
940715;-34,524084198;-58,465963813;25308;
940716;-34,5241698579999;-58,465899567;25308;
940717;-34,524241241;-58,4658067679999;25308;
940718;-34,5240506744616;-58,4658869609613;25308;
940719;-34,5238612526267;-58,4659417935977;25308;
940720;-34,5238263591308;-58,4657473869777;25308;
940721;-34,5238487906639;-58,465585381461;25308;
940722;-34,5239634407218;-58,46535109656;25308;
940723;-34,5241478777716;-58,4652439236797;25308;
940724;-34,5243672083172;-58,4653211878492;25308;
940725;-34,52446967;-58,465378465;25308;
940726;-34,52446967;-58,4652928049999;25308;
940727;-34,524491085;-58,4651714519999;25308;
940728;-34,5245553299999;-58,465007268;25308;
940729;-34,524562094;-58,4649937409999;25308;
940730;-34,524598161;-58,464921609;25308;
940731;-34,5246909599999;-58,464814533;25308;
940732;-34,524755206;-58,4647574259999;25308;
940733;-34,524862281;-58,46469318;25308;
940734;-34,524924052;-58,464657882;25308;
940735;-34,524962219;-58,464636073;25308;
940736;-34,525033602;-58,464600381;25308;
940737;-34,525104986;-58,464557551;25308;
940738;-34,5251763699999;-58,4645289979999;25308;
940739;-34,5252905839999;-58,464471889;25308;
940740;-34,525411936;-58,4644076449999;25308;
940741;-34,525519012;-58,464321984;25308;
940742;-34,525611812;-58,46420777;25308;
940743;-34,5256903329999;-58,4641292479999;25308;
940744;-34,52575122;-58,464085757;25308;
940745;-34,52579027;-58,464057864;25308;
940746;-34,525875932;-58,463986479;25308;
940747;-34,5259013663883;-58,4639610448857;25308;
940748;-34,52635144753;-58,4633341700018;25308;
940749;-34,526389894;-58,463229812;25308;
940750;-34,5264255869999;-58,463165566;25308;
940751;-34,526482694;-58,4630370749999;25308;
940752;-34,526511248;-58,462965692;25308;
940753;-34,5265754929999;-58,462837201;25308;
940754;-34,526618324;-58,4627444019999;25308;
940755;-34,526711123;-58,4626301879999;25308;
940756;-34,5268324749999;-58,462537389;25308;
940757;-34,5268681659999;-58,46253025;25308;
940758;-34,5269538279999;-58,4625016969999;25308;
940759;-34,5270965949999;-58,462466005;25308;
940760;-34,527175117;-58,462466005;25308;
940761;-34,527267916;-58,462458866;25308;
940762;-34,5273250229999;-58,462423174;25308;
940763;-34,527417822;-58,462344652;25308;
940764;-34,527424961;-58,462287545;25308;
940765;-34,527415424;-58,462260844;25308;
940766;-34,527389269;-58,462187608;25308;
940767;-34,5273791682414;-58,4621371049147;25308;
940768;-34,5272727872426;-58,4621470452256;25308;
940769;-34,5272393619999;-58,46218047;25308;
940770;-34,527125149;-58,4622375769999;25308;
940771;-34,527018073;-58,4622375769999;25308;
940772;-34,526910997;-58,462209023;25308;
940773;-34,526811059;-58,462151916;25308;
940774;-34,526753952;-58,46204484;25308;
940775;-34,5266968449999;-58,461916349;25308;
940776;-34,526639739;-58,461787858;25308;
940777;-34,526611185;-58,461659368;25308;
940778;-34,5266040459999;-58,4614809079999;25308;
940779;-34,5265612159999;-58,461302448;25308;
940780;-34,5265612159999;-58,461138266;25308;
940781;-34,5265587929999;-58,4610922379999;25308;
940782;-34,5265540779999;-58,4610026359999;25308;
940783;-34,5265540779999;-58,460902699;25308;
940784;-34,5265826319999;-58,460759931;25308;
940785;-34,5265826319999;-58,460637186;25308;
940786;-34,5265826319999;-58,460567195;25308;
940787;-34,526625462;-58,4603459049999;25308;
940788;-34,526661154;-58,4602102759999;25308;
940789;-34,5267253989999;-58,460017539;25308;
940790;-34,526782506;-58,4599461559999;25308;
940791;-34,526811059;-58,459903324;25308;
940792;-34,5269119411253;-58,4596360404101;25308;
940793;-34,5270365607535;-58,4596335480176;25308;
940794;-34,5271786271297;-58,4595712382035;25308;
940795;-34,5273979576754;-58,4595139131745;25308;
940796;-34,527783905;-58,459564093;25308;
940797;-34,5278915489999;-58,459647807;25308;
940798;-34,52789754;-58,4596524679999;25308;
940799;-34,5278988539999;-58,459653491;25308;
940800;-34,52790865;-58,459661114;25308;
940801;-34,527910821;-58,459662802;25308;
940802;-34,5279657369999;-58,459705534;25308;
940803;-34,527968785;-58,459707904;25308;
940804;-34,5280366229999;-58,459760692;25308;
940805;-34,528041463;-58,4597644569999;25308;
940806;-34,5280546389999;-58,459774711;25308;
940807;-34,528108109;-58,4598163169999;25308;
940808;-34,528445571;-58,4600789039999;25308;
940809;-34,528666588;-58,460250883;25308;
940810;-34,5287621329999;-58,4603252279999;25308;
940811;-34,529449257;-58,460859893;25308;
940812;-34,529746717;-58,4610625239999;25308;
940813;-34,5299788900536;-58,4612206803309;25308;
940814;-34,53007;-58,4611101;25308;
940815;-34,5312811224661;-58,4612093046257;25308;
940816;-34,5332974906401;-58,4637851885758;25308;
940817;-34,5349135;-58,4666247;25308;
940818;-34,5384349;-58,4748649;25308;
940819;-34,54197;-58,4822034;25308;
940820;-34,5449923;-58,4893918;25308;
940821;-34,5470072;-58,4939622;25308;
940822;-34,548282;-58,4969534;25308;
940823;-34,549095;-58,4984662;25308;
940824;-34,5496782;-58,4994639;25308;
940825;-34,5505353;-58,500215;25308;
940826;-34,5511539;-58,5007299;25308;
940827;-34,5549712;-58,502468;25308;
940828;-34,5651762;-58,5072209;25308;
940829;-34,5695583;-58,5097958;25308;
940830;-34,5684628;-58,5104288;25308;
940831;-34,5677648;-58,5110296;25308;
940832;-34,5663071;-58,5126175;25308;
940833;-34,5645401;-58,5141624;25308;
940834;-34,5601313;-58,5174562;25308;
940835;-34,5573746;-58,5195483;25308;
940836;-34,5549977;-58,5213186;25308;
940837;-34,5521171;-58,5234644;25308;
940838;-34,5503675;-58,5246231;25308;
940839;-34,5495102;-58,5249961;25308;
940840;-34,5478754;-58,5255325;25308;
940841;-34,5463555;-58,5260904;25308;
940842;-34,5450034;-58,5266483;25308;
940843;-34,5424671;-58,528955;25308;
940844;-34,5423496;-58,529065;25308;
940845;-34,541651751171074;-58,527551217181319;25308;
940846;-34,5391331;-58,5288146;25308;
940847;-34,5378339;-58,5295012;25308;
940848;-34,5373125;-58,5298338;25308;
940849;-34,5383907;-58,5315183;25308;
940850;-34,5395661;-58,5333958;25308;
940851;-34,5397163;-58,5336104;25308;
940852;-34,5410155;-58,5348657;25308;
940853;-34,5428183;-58,5364857;25308;
940854;-34,5441351;-58,5377624;25308;
940855;-34,5424383;-58,5397151;25308;
940856;-34,5391031;-58,5435497;25308;
940857;-34,5371623;-58,5457225;25308;
940858;-34,5357924;-58,5473104;25308;
940859;-34,5348091;-58,5484542;25308;
940860;-34,5334348;-58,5500474;25308;
940861;-34,5321399;-58,5515065;25308;
940862;-34,5301856;-58,5537771;25308;
934589;-34,534870235577152;-58,466529250144958;24737;
934590;-34,534317845323351;-58,4652578830719;24737;
934591;-34,534194109404091;-58,465284705162041;24737;
934592;-34,532156859438729;-58,46156179904937;24737;
934593;-34,530238882248355;-58,458015918731682;24737;
934594;-34,529244521846493;-58,456202745437615;24737;
934595;-34,528462283319541;-58,454754352569587;24737;
934596;-34,527489999202011;-58,455623388290405;24737;
934597;-34,526765198202156;-58,456631898880005;24737;
934598;-34,526557479679518;-58,457812070846551;24737;
934599;-34,527154116596108;-58,459308743476868;24737;
934600;-34,527406028677532;-58,459410667419434;24737;
934601;-34,526924301401024;-58,459619879722595;24737;
934602;-34,52658841651359;-58,4603226184845;24737;
934603;-34,526526542833942;-58,46118092536927;24737;
934604;-34,526566318776133;-58,461642265319817;24737;
934605;-34,526941979515463;-58,462468385696404;24737;
934606;-34,526667968319884;-58,462656140327454;24737;
934607;-34,52622159331267;-58,463492989540093;24737;
934608;-34,525885705591179;-58,463895320892327;24737;
934609;-34,525328836120963;-58,464485406875617;24737;
934610;-34,525160890629316;-58,464501500129693;24737;
934611;-34,524634953872557;-58,464898467063904;24737;
934612;-34,524590757355163;-58,465300798416138;24737;
934613;-34,524489105276182;-58,465397357940674;24737;
934614;-34,524290220415011;-58,46525251865387;24737;
934615;-34,524131112184136;-58,4652578830719;24737;
934616;-34,52393664615586;-58,465381264686584;24737;
934617;-34,523821734198464;-58,465595841407776;24737;
934618;-34,523821734198464;-58,465756773948669;24737;
934619;-34,5238570917407;-58,465936481952667;24737;
934620;-34,524013990653309;-58,465896248817444;24737;
934621;-34,524232764700031;-58,465831875801079;24737;
934622;-34,523731130427969;-58,466277122497566;24737;
934623;-34,523523404338235;-58,466617763042443;24737;
934624;-34,523353245346833;-58,467063009738929;24737;
934625;-34,523178666280081;-58,4676530957222;24737;
934626;-34,522692494798775;-58,467771112918854;24737;
934627;-34,522232839152174;-58,467977643013;24737;
934628;-34,521784230474367;-58,468186855316155;24737;
934629;-34,521401916738654;-58,468575775623322;24737;
934630;-34,519956622368525;-58,46842557191848;24737;
934631;-34,519508001432172;-58,468841314315796;24737;
934632;-34,518900259857247;-58,4691846370697;24737;
934633;-34,518612962296672;-58,469501137733459;24737;
934634;-34,518378703552422;-58,469627201557159;24737;
934635;-34,5183367137079;-58,469718396663659;24737;
934636;-34,518089194194289;-58,469729125499725;24737;
934637;-34,517854933977254;-58,469761312007911;24737;
934638;-34,517556582747147;-58,469715714454644;24737;
934639;-34,517220660083389;-58,469664752483368;24737;
934640;-34,517079218556596;-58,469584286212921;24737;
934641;-34,516979767339294;-58,469077348709114;24737;
934642;-34,516871475878766;-58,468830585479729;24737;
934643;-34,516679202938768;-58,468645513057709;24737;
934644;-34,516234984449511;-58,468465805053704;24737;
934645;-34,515437153255725;-58,468911051750176;24737;
934646;-34,515368641079561;-58,468967378139496;24737;
934647;-34,515346540365556;-58,469026386737823;24737;
934648;-34,515479144561667;-58,469152450561516;24737;
934649;-34,515322229573385;-58,46919268369674;24737;
934650;-34,51505923055;-58,469407260417938;24737;
934651;-34,514827171898787;-58,468782305717468;24737;
934652;-34,514698986842895;-58,468607962131493;24737;
934653;-34,514555330942478;-58,46860259771347;24737;
934654;-34,514080159661155;-58,468379974365234;24737;
934655;-34,513784005026665;-58,468329012393944;24737;
934656;-34,513227054653932;-58,468487262725823;24737;
934657;-34,512961838882276;-58,4687152504921;24737;
934658;-34,512891114533943;-58,468881547451019;24737;
934659;-34,512855752337252;-58,469734489917748;24737;
934660;-34,512656839701293;-58,470150232315063;24737;
934661;-34,512144084938967;-58,470311164855957;24737;
934662;-34,511485455658026;-58,470388948917389;24737;
934663;-34,511315272078015;-58,470641076564782;24737;
934664;-34,510985954812831;-58,471005856990807;24737;
934665;-34,510831241554357;-58,4712740778923;24737;
934666;-34,510070932224231;-58,471759557724;24737;
934667;-34,50977476334036;-58,471960723400116;24737;
934668;-34,50959352514603;-58,472518622875207;24737;
934669;-34,509644360289087;-58,472642004489906;24737;
934670;-34,509611206938445;-58,472776114940636;24737;
934671;-34,509704036287026;-58,472899496555321;24737;
934672;-34,5099405296364;-58,472963869571693;24737;
934673;-34,509907376403568;-58,473068475723267;24737;
934674;-34,509781393998537;-58,473148941993713;24737;
934675;-34,50960899671459;-58,473207950592041;24737;
934676;-34,509507326354317;-58,473342061042779;24737;
934677;-34,509502905901051;-58,473647832870476;24737;
934678;-34,509454280899718;-58,473728299140923;24737;
934679;-34,509421127473452;-58,473607599735253;24737;
934680;-34,509359241042446;-58,473586142063134;24737;
934681;-34,509352610350689;-58,473720252513885;24737;
934682;-34,509233257808773;-58,473779261112213;24737;
934683;-34,509239888510024;-58,47385436296463;24737;
934684;-34,509387974033991;-58,473838269710541;24737;
934685;-34,509434388845541;-58,4739750623703;24737;
934686;-34,509496275220734;-58,474087715148919;24737;
934687;-34,509463121811166;-58,474211096763604;24737;
934688;-34,509463121811166;-58,474388122558587;24737;
934689;-34,509476383176576;-58,474699258804321;24737;
934690;-34,509363661503322;-58,474522233009338;24737;
934691;-34,509250939677621;-58,474208414554589;24737;
934692;-34,509219996404674;-58,473985791206353;24737;
934693;-34,509098433435447;-58,473908007144921;24737;
934694;-34,508731533216718;-58,473953604698181;24737;
934695;-34,508192231167925;-58,474020659923553;24737;
934696;-34,507962363660155;-58,474203050136566;24737;
934697;-34,507641874249757;-58,474793136119835;24737;
934698;-34,507350117301058;-58,475249111652374;24737;
934699;-34,507042887288947;-58,475418090820305;24737;
934700;-34,507007522610543;-58,475385904312134;24737;
934701;-34,506925741734278;-58,475415408611291;24737;
934702;-34,506934582913942;-58,475455641746514;24737;
934703;-34,506768810638853;-58,475546836853027;24737;
934704;-34,506488102167808;-58,475565612316132;24737;
934705;-34,506375376452738;-58,475713133811951;24737;
934706;-34,50677986213411;-58,476592898368835;24737;
934707;-34,506417372325188;-58,476871848106391;24737;
934708;-34,505318841751574;-58,47746729850769;24737;
934709;-34,504839197101049;-58,4775584936142;24737;
934710;-34,50434849787419;-58,477628231048584;24737;
934711;-34,504094305697436;-58,477126657962792;24737;
934712;-34,5040456775405;-58,476898670196533;24737;
934713;-34,504165037511413;-58,476308584213264;24737;
934714;-34,504861300601846;-58,475825786590583;24737;
934715;-34,505615026470679;-58,475318849086754;24737;
934716;-34,505294528033865;-58,474621474742889;24737;
934717;-34,503948421141537;-58,475490510463715;24737;
934718;-34,503990418236832;-58,475600481033318;24737;
934719;-34,503915265525038;-58,476273715496063;24737;
934720;-34,503833481614627;-58,476488292217248;24737;
934721;-34,503535080179923;-58,476584851741784;24737;
934722;-34,503347197247081;-58,47642391920089;24737;
934723;-34,50283438520438;-58,476598262786865;24737;
934724;-34,502193365714511;-58,476735055446625;24737;
934725;-34,50127603614601;-58,476925492286675;24737;
934726;-34,50045595707018;-58,47709983587265;24737;
934727;-34,499879023290553;-58,477233946323388;24737;
934728;-34,499593870637732;-58,477284908294678;24737;
934729;-34,499549660836792;-58,47736269235611;24737;
934730;-34,499545239855408;-58,477408289909363;24737;
934731;-34,499478925106516;-58,477445840835571;24737;
934732;-34,49928219104109;-58,477292954921715;24737;
934733;-34,499021351901455;-58,47697913646698;24737;
934734;-34,498853353379431;-58,476689457893364;24737;
934735;-34,49820346117221;-58,476507067680352;24737;
934736;-34,497580090417443;-58,476584851741784;24737;
934737;-34,4970584006714;-58,476906716823571;24737;
934738;-34,49694345164442;-58,477027416229241;24737;
934739;-34,496850608083868;-58,4772902727127;24737;
934740;-34,496841765834596;-58,477687239646912;24737;
934741;-34,497007557852093;-58,478054702281945;24737;
934742;-34,497047347887232;-58,478427529335022;24737;
934743;-34,496905872120458;-58,478722572326653;24737;
934744;-34,496782080627604;-58,478786945343025;24737;
934745;-34,496580919059717;-58,478706479072578;24737;
934746;-34,496443863647563;-58,478894233703613;24737;
934747;-34,496313439739694;-58,478888869285583;24737;
934748;-34,496244911841941;-58,478845953941352;24737;
934749;-34,496123329949242;-58,478609919548035;24737;
934750;-34,495950904415608;-58,479259014129639;24737;
934751;-34,496023853723351;-58,4797203540802;24737;
934752;-34,495939851484614;-58,4798115491867;24737;
934753;-34,495853638572655;-58,479658663272858;24737;
934754;-34,495723213741535;-58,479256331920624;24737;
934755;-34,495564050959352;-58,478481173515313;24737;
934756;-34,495309831996515;-58,478604555130012;24737;
934757;-34,495135194172938;-58,478953242301941;24737;
934758;-34,495035716768136;-58,479377031326294;24737;
934759;-34,494538327963959;-58,479419946670532;24737;
934760;-34,494233261362787;-58,479366302490227;24737;
934761;-34,493939246843141;-58,479259014129639;24737;
934762;-34,493908297886023;-58,479296565055847;24737;
934763;-34,493680601634146;-58,479256331920624;24737;
934764;-34,493472800628624;-58,479022979736321;24737;
934765;-34,493329108141111;-58,478687703609467;24737;
934766;-34,493158887489329;-58,478545546531677;24737;
934767;-34,493039511760031;-58,478510677814484;24737;
934768;-34,492864869181474;-58,478312194347382;24737;
934769;-34,492256933302251;-58,478660881519311;24737;
934770;-34,491615832482886;-58,478741347789757;24737;
934771;-34,491074208984308;-58,478735983371735;24737;
934772;-34,490386673680504;-58,478875458240509;24737;
934773;-34,489677163359652;-58,479259014129639;24737;
934774;-34,490172370420446;-58,481093645095825;24737;
934775;-34,495292285332994;-58,492605686187744;24737;
934776;-34,499315486656421;-58,501371145248413;24737;
934777;-34,502551591222421;-58,50837707519532;24737;
934778;-34,508121640912982;-58,520704507827766;24737;
934779;-34,510358397377722;-58,52573633193969;24737;
